# SECTION nodes (mult>=2)
node_id	multiplicity	n_genes	cyclic	is_repeat_m5	n_transcripts	softmask_frac
64177520	2	2	0	0	2	0.0
64178307	2	2	0	0	2	0.5
64178315	2	2	0	0	2	0.0
64178632	2	2	0	0	2	0.0
64178661	2	2	0	0	2	0.0
64179779	2	2	0	0	2	0.0
64180208	2	2	0	0	2	1.0
64180546	2	2	0	0	2	0.0
64181278	2	2	0	0	2	0.0
64181304	2	2	0	0	2	0.0
64182164	2	2	0	0	2	0.0
64183774	2	2	0	0	2	0.0
64183936	2	2	0	0	2	0.0
64186266	2	2	0	0	2	0.0
64188219	2	2	0	0	2	0.0
64188676	2	2	0	0	2	1.0
64189893	2	2	0	0	2	0.0
64190444	2	2	0	0	2	0.0
64191166	2	2	0	0	2	0.0
64191789	2	2	0	0	2	0.0
64191936	2	2	0	0	2	0.0
64192313	2	2	0	0	2	0.0
64192465	2	2	0	0	2	0.0
64192673	2	2	0	0	2	0.0
64192969	2	2	0	0	2	1.0
64193540	2	2	0	0	3	0.3333
64194826	2	2	0	0	2	0.0
64196060	2	2	0	0	2	0.0
64196064	2	2	0	0	2	0.0
64196864	2	2	0	0	3	0.3333
64197288	2	2	0	0	2	0.0
64197362	2	2	0	0	2	0.0
64197905	2	2	0	0	2	0.0
64198592	2	2	0	0	3	0.3333
64199892	2	2	0	0	2	0.0
64200224	2	2	0	0	2	0.0
64200264	2	2	0	0	3	0.0
64200320	2	2	0	0	3	0.3333
64200685	2	2	0	0	2	0.0
64202155	2	2	0	0	2	0.0
64203221	2	2	0	0	2	0.0
64203488	2	2	0	0	2	0.0
64203649	2	2	0	0	2	0.0
64204521	2	2	0	0	2	0.0
64206860	2	2	0	0	3	0.0
64207086	2	2	0	0	2	0.0
64207303	2	2	0	0	2	0.0
64208016	2	2	0	0	2	0.0
64208073	2	2	0	0	2	0.0
64208520	2	2	0	0	3	0.6667
64209143	2	2	0	0	2	0.0
64211852	2	2	0	0	2	0.0
64212014	2	2	0	0	3	0.0
64213000	2	2	0	0	2	0.0
64213322	2	2	0	0	2	0.0
64213640	2	2	0	0	2	0.0
64213896	2	2	0	0	2	0.0
64214309	2	2	0	0	2	0.0
64214858	2	2	0	0	2	0.0
64216232	2	2	0	0	2	0.5
64216397	2	2	0	0	2	0.0
64216512	2	2	0	0	2	0.0
64216760	2	2	0	0	2	0.5
64217866	2	2	0	0	2	0.0
64218564	2	2	0	0	2	0.0
64218961	2	2	0	0	2	0.0
64218972	2	2	0	0	3	0.0
64221006	2	2	0	0	2	0.0
64221160	2	2	0	0	2	0.0
64221514	2	2	0	0	2	0.0
64221952	2	2	0	0	2	1.0
64222128	2	2	0	0	2	1.0
64222194	2	2	0	0	2	1.0
64222220	2	2	0	0	2	0.0
64222987	2	2	0	0	3	0.6667
64223243	2	2	0	0	2	1.0
64224171	2	2	0	0	2	0.0
64224271	2	2	0	0	4	0.75
64224440	2	2	0	0	2	0.0
64224464	2	2	0	0	2	1.0
64224526	2	2	0	0	2	0.5
64224778	2	2	0	0	2	0.0
64224780	2	2	0	0	2	0.0
64225518	2	2	0	0	2	0.0
64225624	2	2	0	0	2	0.0
64225648	2	2	0	0	2	0.0
64225728	2	2	0	0	2	0.0
64225794	2	2	0	0	2	0.0
64226049	2	2	0	0	2	0.0
64226121	2	2	0	0	2	0.0
64227636	2	2	0	0	2	0.0
64228363	2	2	0	0	2	0.0
64229092	2	2	0	0	2	0.0
64229990	2	2	0	0	2	0.0
64230707	2	2	0	0	5	0.0
64231355	2	2	0	0	2	0.0
64235309	2	2	0	0	2	0.0
64236360	2	2	0	0	2	0.0
64236702	2	2	0	0	2	1.0
64242437	2	2	0	0	2	0.0
64243760	2	2	0	0	2	0.0
64244036	2	2	0	0	2	0.0
64244751	2	2	0	0	2	0.0
64245072	2	2	0	0	2	0.0
64245724	2	2	0	0	2	0.0
64245824	2	2	1	1	2	0.25
64246099	2	2	0	0	2	0.0
64246507	2	2	0	0	2	0.0
64246721	2	2	0	0	2	0.0
64249170	2	2	0	0	2	1.0
64249778	2	2	0	0	3	0.0
64249822	2	2	0	0	2	0.0
64253442	2	2	0	0	2	0.0
64255180	2	2	0	0	2	0.0
64255434	2	2	0	0	2	1.0
64256331	2	2	0	0	2	0.0
64256695	2	2	0	0	2	0.0
64257297	2	2	0	0	2	0.0
64257335	2	2	0	0	2	0.0
64257482	2	2	0	0	2	1.0
64257864	2	2	0	0	2	0.0
64257866	2	2	0	0	2	0.0
64258530	2	2	0	0	2	0.0
64259143	2	2	0	0	2	1.0
64259371	2	2	0	0	2	0.0
64260035	2	2	0	0	2	0.0
64260436	2	2	0	0	2	0.0
64260957	2	2	0	0	2	0.0
64261006	2	2	0	0	2	0.0
64261650	2	2	0	0	2	0.0
64262159	2	2	0	0	2	0.0
64262526	2	2	0	0	2	1.0
64262909	2	2	0	0	2	0.0
64263217	2	2	0	0	4	0.0
64264057	2	2	0	0	2	1.0
64265332	2	2	1	1	2	1.0
64265341	2	2	0	0	3	1.0
64265428	2	2	0	0	3	0.3333
64265589	2	2	0	0	2	1.0
64266060	2	2	0	0	2	0.0
64266144	2	2	0	0	2	0.0
64266245	2	2	0	0	2	0.0
64266467	2	2	0	0	2	0.0
64267589	2	2	0	0	2	0.0
64268088	2	2	0	0	2	0.0
64269573	2	2	0	0	2	0.0
64269680	2	2	0	0	2	0.0
64269897	2	2	0	0	2	0.0
64270334	2	2	0	0	2	0.0
64271618	2	2	0	0	2	0.0
64271811	2	2	0	0	4	0.5
64272891	2	2	0	0	2	0.0
64274210	2	2	0	0	2	0.0
64274261	2	2	0	0	2	0.0
64276403	2	2	0	0	2	0.0
64276539	2	2	0	0	2	0.0
64277453	2	2	0	0	2	0.0
64279055	2	2	0	0	2	0.0
64279347	2	2	0	0	2	0.0
64279794	2	2	0	0	2	0.0
64280498	2	2	0	0	2	0.0
64281737	2	2	0	0	2	0.0
64281856	2	2	0	0	2	1.0
64282242	2	2	0	0	2	0.0
64282450	2	2	0	0	3	0.0
64283703	2	2	0	0	2	0.0
64284684	2	2	0	0	3	0.3333
64285405	2	2	0	0	4	0.0
64286164	2	2	0	0	2	0.0
64286212	2	2	0	0	2	0.0
64286350	2	2	0	0	2	0.0
64286467	2	2	0	0	2	0.0
64286530	2	2	0	0	2	0.0
64286546	2	2	0	0	2	0.0
64288838	2	2	0	0	2	0.0
64289523	2	2	0	0	2	0.0
64289788	2	2	0	0	2	0.0
64289984	2	2	0	0	2	1.0
64290112	2	2	0	0	2	1.0
64290386	2	2	0	0	5	0.0
64290686	2	2	0	0	2	1.0
64290763	2	2	0	0	2	0.0
64290769	2	2	0	0	2	0.0
64291283	2	2	0	0	2	1.0
64291672	2	2	0	0	2	0.0
64292016	2	2	0	0	2	0.0
64293152	2	2	0	0	5	0.0
64294571	2	2	0	0	2	0.0
64295342	2	2	0	0	2	0.0
64295991	2	2	0	0	2	0.0
64296888	2	2	0	0	3	1.0
64298000	2	2	0	0	2	0.5
64299128	2	2	0	0	3	1.0
64299537	2	2	0	0	2	0.0
64300051	2	2	0	0	2	0.0
64300337	2	2	0	0	2	0.0
64300375	2	2	0	0	2	0.0
64301189	2	2	0	0	2	0.0
64301312	2	2	0	0	2	0.0
64301623	2	2	0	0	2	0.0
64302824	2	2	0	0	2	0.0
64303676	2	2	0	0	2	0.0
64304043	2	2	0	0	2	0.0
64304108	2	2	0	0	2	0.0
64304222	2	2	0	0	2	1.0
64304660	2	2	0	0	2	0.0
64305326	2	2	0	0	2	0.0
64305442	2	2	0	0	2	0.0
64305747	2	2	0	0	2	0.0
64306391	2	2	0	0	2	0.0
64308468	2	2	0	0	2	0.0
64309475	2	2	0	0	2	1.0
64310181	2	2	0	0	2	0.0
64311335	2	2	0	0	2	0.0
64313636	2	2	0	0	2	0.0
64314997	2	2	0	0	2	0.0
64316104	2	2	0	0	2	0.0
64316882	2	2	0	0	2	1.0
64319571	2	2	0	0	2	0.0
64319666	2	2	0	0	2	0.0
64321809	2	2	0	0	2	1.0
64323524	2	2	0	0	2	1.0
64325074	2	2	0	0	4	1.0
64326653	2	2	0	0	6	0.0
64327782	2	2	0	0	2	0.0
64340535	2	2	0	0	2	0.0
64342317	2	2	0	0	2	0.0
64344098	2	2	0	0	2	0.0
64345267	2	2	0	0	3	0.0
64345892	2	2	0	0	3	0.0
64348048	2	2	0	0	2	0.0
64348227	2	2	0	0	2	0.0
64348794	2	2	0	0	2	0.0
64349954	2	2	0	0	2	1.0
64350610	2	2	0	0	2	0.0
64350932	2	2	0	0	2	0.0
64351906	2	2	0	0	2	0.0
64352064	2	2	0	0	2	0.0
64352131	2	2	0	0	2	0.0
64353426	2	2	0	0	2	0.0
64355623	2	2	0	0	2	0.0
64355920	2	2	0	0	2	0.0
64360794	2	2	0	0	2	0.0
64364041	2	2	0	0	2	0.0
64367522	2	2	0	0	2	0.0
64367677	2	2	0	0	2	0.0
64379026	2	2	0	0	2	0.0
64389558	2	2	0	0	3	0.0
64390197	2	2	0	0	2	0.0
64390217	2	2	0	0	5	1.0
64413127	2	2	0	0	2	1.0
64421901	2	2	0	0	2	0.0
64422402	2	2	0	0	2	0.0
64423044	2	2	0	0	2	0.0
64424084	2	2	0	0	2	0.0
64424455	2	2	0	0	2	0.0
64425184	2	2	0	0	2	0.0
64426235	2	2	0	0	3	0.0
64428849	2	2	0	0	2	0.0
64429576	2	2	0	0	4	0.25
64430355	2	2	0	0	2	1.0
64434069	2	2	0	0	2	0.0
64434900	2	2	0	0	2	0.0
64436526	2	2	0	0	2	0.0
64437064	2	2	0	0	2	0.0
64437216	2	2	0	0	2	1.0
64437408	2	2	0	0	2	0.0
64438481	2	2	0	0	2	0.0
64438930	2	2	0	0	3	0.0
64439484	2	2	0	0	2	0.0
64440009	2	2	0	0	2	0.0
64441437	2	2	0	0	2	0.0
64442021	2	2	0	0	4	0.0
64442164	2	2	0	0	2	0.0
64443620	2	2	0	0	2	0.0
64446045	2	2	0	0	3	0.0
64446445	2	2	0	0	2	0.0
64446460	2	2	0	0	2	0.0
64446701	2	2	0	0	2	0.0
64446739	2	2	0	0	2	1.0
64448651	2	2	0	0	2	0.0
64448673	2	2	0	0	2	0.0
64449210	2	2	0	0	3	0.0
64449248	2	2	0	0	2	0.0
64451109	2	2	0	0	2	0.0
64453285	2	2	0	0	2	0.0
64454630	2	2	0	0	2	0.0
64454798	2	2	0	0	2	0.0
64454984	2	2	0	0	2	0.0
64455243	2	2	0	0	2	0.0
64455566	2	2	0	0	2	0.0
64456004	2	2	0	0	3	1.0
64457019	2	2	0	0	2	0.0
64457068	2	2	0	0	2	0.0
64457168	2	2	0	0	2	1.0
64457995	2	2	0	0	2	0.0
64458690	2	2	0	0	2	0.0
64458901	2	2	0	0	2	0.0
64459888	2	2	0	0	2	0.0
64459922	2	2	0	0	2	0.0
64460166	2	2	0	0	2	0.0
64462752	2	2	0	0	2	0.0
64463123	2	2	0	0	2	1.0
64463962	2	2	0	0	2	0.0
64464336	2	2	0	0	2	1.0
64464338	2	2	0	0	2	1.0
64465717	2	2	0	0	2	1.0
64466478	2	2	0	0	2	0.0
64466612	2	2	0	0	3	0.0
64467157	2	2	0	0	2	1.0
64467394	2	2	0	0	2	0.0
64467453	2	2	1	1	2	0.0
64467457	2	2	0	0	2	0.0
64468874	2	2	0	0	2	0.0
64469841	2	2	0	0	2	0.0
64469991	2	2	0	0	2	0.0
64470277	2	2	0	0	2	0.0
64470926	2	2	0	0	2	0.0
64471037	2	2	0	0	2	0.0
64472739	2	2	0	0	2	0.0
64473156	2	2	0	0	5	0.0
64473795	2	2	0	0	2	0.0
64474245	2	2	0	0	2	0.0
64474880	2	2	0	0	2	0.0
64475122	2	2	0	0	2	0.0
64475706	2	2	0	0	2	0.0
64475721	2	2	0	0	2	0.0
64476332	2	2	0	0	2	0.0
64477168	2	2	0	0	2	0.0
64478484	2	2	0	0	2	1.0
64478776	2	2	0	0	2	0.0
64478929	2	2	0	0	2	0.0
64479122	2	2	0	0	2	0.0
64479803	2	2	0	0	2	0.0
64481459	2	2	0	0	2	0.0
64481658	2	2	0	0	2	0.0
64482820	2	2	0	0	2	0.0
64483371	2	2	0	0	2	0.0
64483948	2	2	0	0	2	0.0
64484113	2	2	0	0	3	0.0
64484217	2	2	0	0	2	0.0
64484237	2	2	0	0	2	0.0
64485424	2	2	0	0	2	0.0
64485749	2	2	0	0	5	0.0
64486357	2	2	0	0	2	1.0
64487045	2	2	0	0	2	0.0
64487149	2	2	0	0	2	0.0
64495851	2	2	0	0	2	0.0
64497751	2	2	0	0	2	0.0
64506184	2	2	0	0	2	0.0
64516900	2	2	0	0	2	0.0
64524291	2	2	0	0	2	0.0
64530473	2	2	0	0	2	0.0
64534568	2	2	0	0	2	0.0
64535560	2	2	0	0	2	0.0
64541003	2	2	0	0	2	0.0
64545447	2	2	0	0	2	0.0
64547142	2	2	0	0	3	0.0
64553204	2	2	0	0	2	0.0
64561397	2	2	0	0	3	0.0
64562060	2	2	0	0	2	0.0
64573113	2	2	0	0	3	0.0
64579061	2	2	0	0	3	0.0
64581206	2	2	0	0	4	0.0
64605306	2	2	0	0	2	0.0
64606479	2	2	0	0	4	0.0
64607107	2	2	0	0	2	0.0
64611214	2	2	0	0	2	0.0
64611217	2	2	0	0	2	0.0
64611254	2	2	0	0	3	0.0
64611923	2	2	0	0	4	0.0
64613833	2	2	0	0	2	0.0
64614282	2	2	0	0	2	0.0
64618306	2	2	0	0	2	0.0
64626432	2	2	0	0	4	0.0
64630419	2	2	0	0	2	0.0
64635024	2	2	0	0	2	0.0
64639613	2	2	0	0	2	0.0
64640213	2	2	0	0	2	1.0
64644061	2	2	0	0	2	0.0
64650115	2	2	0	0	2	1.0
64651344	2	2	0	0	2	0.0
64659338	2	2	0	0	2	0.0
64667657	2	2	0	0	2	0.0
64667957	2	2	0	0	2	0.0
64670606	2	2	0	0	2	0.0
64671747	2	2	0	0	2	0.0
64672692	2	2	0	0	2	0.0
64677630	2	2	0	0	2	0.0
64694496	2	2	0	0	2	0.0
64700964	2	2	0	0	3	0.0
64704205	2	2	0	0	2	0.0
64705051	2	2	0	0	2	0.0
64708514	2	2	0	0	2	0.0
64725300	2	2	0	0	2	0.0
64731219	2	2	0	0	2	0.0
64737548	2	2	0	0	2	0.0
64738800	2	2	0	0	2	0.0
64746369	2	2	0	0	2	1.0
64749646	2	2	0	0	2	0.0
64750133	2	2	0	0	2	0.0
64750882	2	2	0	0	2	0.0
64752759	2	2	0	0	2	0.0
64753673	2	2	0	0	2	0.0
64754206	2	2	0	0	2	0.0
64754353	2	2	0	0	2	0.0
64754611	2	2	0	0	2	0.0
64755794	2	2	0	0	2	0.0
64757920	2	2	0	0	2	1.0
64758504	2	2	0	0	2	0.0
64758537	2	2	0	0	2	0.0
64760265	2	2	0	0	2	0.0
64761088	2	2	0	0	2	1.0
64762349	2	2	0	0	2	0.0
64762807	2	2	0	0	2	0.0
64764819	2	2	0	0	2	0.0
64764852	2	2	0	0	2	0.0
64766135	2	2	0	0	2	0.0
64766595	2	2	0	0	2	0.0
64766905	2	2	0	0	2	0.0
64767133	2	2	0	0	3	0.0
64767826	2	2	0	0	2	0.0
64768008	2	2	0	0	3	1.0
64768012	2	2	0	0	2	1.0
64768994	2	2	0	0	2	0.0
64769664	2	2	0	0	2	0.0
64770067	2	2	0	0	2	1.0
64770074	2	2	0	0	2	1.0
64770260	2	2	0	0	2	0.0
64770533	2	2	0	0	2	0.0
64770588	2	2	0	0	2	0.0
64771087	2	2	0	0	2	0.0
64771842	2	2	0	0	2	0.0
64773635	2	2	0	0	2	1.0
64773923	2	2	0	0	2	0.0
64774056	2	2	0	0	2	0.0
64774085	2	2	0	0	2	0.0
64774110	2	2	0	0	2	0.0
64777789	2	2	0	0	2	0.0
64779325	2	2	0	0	2	0.0
64780104	2	2	0	0	2	0.0
64780835	2	2	0	0	2	0.0
64781233	2	2	0	0	2	0.0
64781601	2	2	0	0	2	0.0
64781762	2	2	0	0	2	0.0
64782285	2	2	0	0	2	0.0
64783413	2	2	0	0	2	0.0
64784212	2	2	0	0	2	0.0
64784399	2	2	0	0	3	0.0
64785901	2	2	0	0	2	0.0
64786389	2	2	0	0	2	0.0
64787677	2	2	0	0	2	0.0
64789833	2	2	0	0	2	1.0
64790663	2	2	0	0	2	0.0
64791486	2	2	0	0	2	0.0
64791988	2	2	0	0	2	0.0
64793616	2	2	0	0	2	0.0
64794528	2	2	0	0	2	0.0
64795566	2	2	0	0	2	1.0
64795781	2	2	0	0	2	1.0
64797297	2	2	0	0	2	0.0
64798770	2	2	0	0	2	0.0
64799499	2	2	0	0	2	0.0
64799738	2	2	0	0	2	1.0
64800912	2	2	0	0	2	0.0
64801747	2	2	0	0	2	0.0
64801869	2	2	0	0	2	0.0
64802576	2	2	0	0	2	0.0
64803788	2	2	0	0	2	0.0
64805202	2	2	0	0	2	0.0
64807560	2	2	0	0	2	0.0
64807815	2	2	0	0	2	0.5
64807862	2	2	0	0	2	0.0
64807865	2	2	0	0	2	0.0
64809412	2	2	0	0	2	0.0
64810732	2	2	0	0	2	0.0
64811136	2	2	0	0	4	0.75
64812298	2	2	0	0	2	0.0
64813746	2	2	0	0	2	0.0
64815044	2	2	0	0	3	1.0
64815234	2	2	0	0	3	1.0
64815347	2	2	0	0	2	1.0
64816137	2	2	0	0	2	0.0
64818498	2	2	0	0	5	0.0
64819472	2	2	0	0	2	0.0
64819680	2	2	0	0	2	0.0
64819776	2	2	0	0	2	0.0
64820356	2	2	0	0	2	0.0
64822196	2	2	0	0	3	0.6667
64822280	2	2	0	0	2	0.0
64822321	2	2	0	0	2	0.0
64822999	2	2	0	0	2	0.0
64824254	2	2	0	0	2	0.0
64824781	2	2	0	0	2	1.0
64825466	2	2	0	0	3	0.0
64826206	2	2	0	0	2	0.0
64826444	2	2	0	0	2	0.0
64827037	2	2	0	0	2	0.0
64829814	2	2	0	0	2	1.0
64829926	2	2	0	0	2	0.0
64830466	2	2	0	0	5	0.0
64831176	2	2	0	0	2	1.0
64831619	2	2	0	0	2	0.0
64831800	2	2	0	0	2	0.0
64832438	2	2	0	0	2	0.0
64833315	2	2	0	0	2	0.0
64833908	2	2	0	0	3	1.0
64834141	2	2	0	0	2	0.0
64834308	2	2	0	0	2	0.0
64834432	2	2	0	0	2	1.0
64835573	2	2	0	0	5	0.0
64836468	2	2	0	0	2	1.0
64836738	2	2	0	0	2	0.0
64836872	2	2	0	0	2	0.0
64837116	2	2	0	0	2	0.0
64837385	2	2	0	0	2	0.0
64838004	2	2	0	0	2	1.0
64840578	2	2	0	0	2	0.5
64840597	2	2	0	0	2	1.0
64840638	2	2	0	0	3	0.0
64842686	2	2	0	0	4	0.75
64844721	2	2	1	1	4	0.9375
64844723	2	2	0	0	2	1.0
64844733	2	2	0	0	2	0.5
64846164	2	2	0	0	2	1.0
64846587	2	2	0	0	2	0.0
64846775	2	2	0	0	2	1.0
64846846	2	2	0	0	2	0.0
64847175	2	2	0	0	2	0.0
64847732	2	2	0	0	2	0.5
64847792	2	2	0	0	3	0.0
64856297	2	2	0	0	2	0.0
64858632	2	2	0	0	2	0.0
64864343	2	2	0	0	2	0.0
64865204	2	2	0	0	2	0.0
64866046	2	2	0	0	2	0.0
64868334	2	2	0	0	2	0.0
64868987	2	2	0	0	2	0.0
64869278	2	2	0	0	2	0.5
64869301	2	2	0	0	2	0.0
64869514	2	2	0	0	2	0.0
64869549	2	2	0	0	2	0.0
64869756	2	2	0	0	2	0.0
64870379	2	2	0	0	2	0.0
64871475	2	2	0	0	2	0.0
64872066	2	2	0	0	2	0.0
64873350	2	2	0	0	2	1.0
64873351	2	2	0	0	3	0.3333
64873356	2	2	0	0	2	1.0
64873357	2	2	0	0	2	1.0
64873378	2	2	0	0	2	0.5
64873387	2	2	0	0	2	1.0
64873390	2	2	0	0	3	0.6667
64873402	2	2	0	0	3	1.0
64873490	2	2	0	0	2	0.0
64875248	2	2	0	0	2	0.0
64875414	2	2	0	0	3	0.6667
64875425	2	2	0	0	2	0.5
64875430	2	2	0	0	2	1.0
64875443	2	2	0	0	3	0.0
64875449	2	2	0	0	2	0.0
64875451	2	2	0	0	4	0.5
64875454	2	2	0	0	2	0.0
64876916	2	2	0	0	2	1.0
64877470	2	2	0	0	2	1.0
64877494	2	2	0	0	2	0.5
64877496	2	2	0	0	2	1.0
64878400	2	2	0	0	2	0.0
64878964	2	2	0	0	3	1.0
64879518	2	2	0	0	2	0.0
64879543	2	2	0	0	3	1.0
64879549	2	2	1	1	3	0.0
64880096	2	2	0	0	2	1.0
64880320	2	2	0	0	2	1.0
64880640	2	2	0	0	2	1.0
64880722	2	2	0	0	3	0.0
64881692	2	2	0	0	2	0.0
64882850	2	2	0	0	2	0.0
64883635	2	2	0	0	2	0.0
64884240	2	2	0	0	2	0.0
64884787	2	2	0	0	4	0.0
64885250	2	2	0	0	2	0.0
64888032	2	2	0	0	2	0.0
64888871	2	2	0	0	2	0.0
64889847	2	2	0	0	2	1.0
64890843	2	2	0	0	2	0.0
64891038	2	2	0	0	2	0.0
64891507	2	2	0	0	2	0.0
64891621	2	2	0	0	2	0.0
64891986	2	2	0	0	2	0.0
64892232	2	2	0	0	2	0.0
64892424	2	2	1	1	2	0.0
64892586	2	2	0	0	2	0.0
64893092	2	2	0	0	4	0.0
64893780	2	2	0	0	2	0.0
64893920	2	2	0	0	2	0.0
64893937	2	2	0	0	2	0.0
64895281	2	2	0	0	3	0.0
64895888	2	2	0	0	2	0.0
64895975	2	2	0	0	3	0.0
64896045	2	2	0	0	2	0.0
64896064	2	2	0	0	2	1.0
64896972	2	2	0	0	2	0.0
64897259	2	2	0	0	2	0.0
64897895	2	2	0	0	2	0.0
64899100	2	2	0	0	2	0.0
64899602	2	2	0	0	2	0.0
64899623	2	2	0	0	2	0.0
64900244	2	2	0	0	2	0.0
64900916	2	2	0	0	2	0.0
64901000	2	2	0	0	2	0.0
64901111	2	2	0	0	4	0.0
64901854	2	2	0	0	2	0.0
64902019	2	2	0	0	2	0.0
64903161	2	2	0	0	3	0.0
64903860	2	2	0	0	2	0.0
64904195	2	2	0	0	2	0.0
64904844	2	2	0	0	2	0.0
64905120	2	2	0	0	2	0.0
64905462	2	2	0	0	3	0.0
64910293	2	2	0	0	2	0.0
64910596	2	2	0	0	2	0.0
64911575	2	2	0	0	2	0.0
64911691	2	2	0	0	2	0.0
64911883	2	2	0	0	2	0.0
64912018	2	2	0	0	2	0.0
64912020	2	2	0	0	2	0.0
64912306	2	2	0	0	2	0.0
64912885	2	2	0	0	2	0.0
64912976	2	2	0	0	2	0.0
64913024	2	2	0	0	5	0.2
64913332	2	2	0	0	3	0.0
64914740	2	2	0	0	2	0.0
64915420	2	2	0	0	2	0.0
64915458	2	2	0	0	2	0.0
64916136	2	2	0	0	2	0.0
64917452	2	2	0	0	2	0.0
64918365	2	2	0	0	2	0.0
64919453	2	2	0	0	2	0.0
64919506	2	2	0	0	2	0.0
64921467	2	2	0	0	2	0.0
64921512	2	2	0	0	2	0.0
64921550	2	2	0	0	2	0.0
64922161	2	2	0	0	2	1.0
64922359	2	2	0	0	2	0.0
64923540	2	2	0	0	2	0.0
64924481	2	2	0	0	2	0.0
64924626	2	2	0	0	2	1.0
64925149	2	2	0	0	2	0.0
64925522	2	2	0	0	2	0.0
64926647	2	2	0	0	2	0.0
64927680	2	2	0	0	2	0.0
64928210	2	2	0	0	2	0.0
64928340	2	2	0	0	2	0.0
64929843	2	2	0	0	2	0.0
64930396	2	2	0	0	2	1.0
64930737	2	2	0	0	2	0.0
64930804	2	2	0	0	2	0.0
64931835	2	2	0	0	2	1.0
64932018	2	2	0	0	2	1.0
64932020	2	2	0	0	2	0.0
64933672	2	2	0	0	2	0.0
64933875	2	2	0	0	2	1.0
64933884	2	2	0	0	2	1.0
64934372	2	2	0	0	2	0.0
64934845	2	2	0	0	2	1.0
64934848	2	2	0	0	2	0.0
64935148	2	2	0	0	3	0.6667
64937083	2	2	0	0	2	0.0
64937097	2	2	0	0	2	0.0
64937185	2	2	0	0	2	0.0
64937800	2	2	0	0	2	0.0
64937937	2	2	0	0	2	0.0
64937997	2	2	0	0	2	0.5
64938297	2	2	0	0	2	0.0
64938902	2	2	0	0	3	0.0
64938931	2	2	0	0	3	1.0
64938934	2	2	1	1	2	0.0
64938939	2	2	0	0	2	1.0
64939362	2	2	0	0	2	0.0
64939927	2	2	0	0	5	0.0
64940032	2	2	0	0	2	1.0
64940119	2	2	0	0	2	0.0
64940163	2	2	0	0	2	0.0
64940294	2	2	0	0	3	0.0
64941124	2	2	0	0	2	0.0
64941661	2	2	0	0	3	0.0
64942257	2	2	0	0	2	0.0
64942400	2	2	0	0	2	0.0
64943367	2	2	0	0	2	0.0
64944099	2	2	0	0	2	0.0
64944128	2	2	0	0	2	1.0
64944786	2	2	0	0	2	0.0
64946123	2	2	0	0	2	0.0
64946135	2	2	0	0	2	0.0
64946462	2	2	0	0	2	0.0
64947316	2	2	0	0	2	0.0
64948488	2	2	0	0	2	0.0
64949249	2	2	0	0	2	0.5
64951083	2	2	0	0	2	0.0
64951248	2	2	0	0	3	0.0
64954078	2	2	0	0	2	0.0
64958147	2	2	0	0	2	0.0
64958277	2	2	0	0	2	0.0
64958516	2	2	0	0	2	0.0
64958738	2	2	0	0	2	0.0
64959361	2	2	0	0	2	0.0
64960215	2	2	0	0	2	0.0
64962508	2	2	0	0	2	1.0
64962804	2	2	0	0	2	0.0
64963476	2	2	0	0	3	0.0
64963572	2	2	0	0	2	0.0
64964517	2	2	0	0	2	0.0
64964525	2	2	0	0	2	0.0
64964595	2	2	0	0	2	0.0
64965664	2	2	0	0	2	0.0
64965868	2	2	0	0	2	0.0
64966192	2	2	0	0	2	0.0
64966275	2	2	0	0	2	0.0
64966344	2	2	0	0	2	0.0
64966487	2	2	0	0	2	0.0
64966579	2	2	0	0	2	0.0
64966692	2	2	0	0	2	0.0
64966830	2	2	0	0	2	0.0
64966894	2	2	0	0	2	1.0
64967497	2	2	0	0	2	0.0
64967661	2	2	0	0	2	0.0
64967698	2	2	0	0	2	0.0
64967740	2	2	0	0	2	0.0
64968168	2	2	0	0	2	0.0
64969940	2	2	0	0	2	1.0
64970029	2	2	0	0	2	0.0
64970272	2	2	0	0	2	0.0
64970464	2	2	0	0	2	0.0
64970594	2	2	0	0	2	0.0
64971779	2	2	0	0	2	0.0
64973554	2	2	0	0	2	0.0
64973753	2	2	0	0	2	0.5
64973873	2	2	0	0	2	0.0
64974901	2	2	0	0	3	0.0
64975392	2	2	0	0	2	0.0
64975798	2	2	0	0	2	0.5
64975806	2	2	0	0	2	0.0
64977396	2	2	0	0	2	1.0
64977758	2	2	0	0	2	0.0
64977783	2	2	0	0	4	1.0
64978243	2	2	0	0	3	1.0
64979003	2	2	0	0	2	0.0
64979024	2	2	0	0	2	0.0
64979150	2	2	0	0	2	0.0
64982577	2	2	0	0	2	0.0
64983698	2	2	0	0	2	0.0
64986787	2	2	0	0	2	0.0
64987413	2	2	0	0	2	0.0
64987778	2	2	0	0	2	0.0
64990510	2	2	0	0	2	0.0
64992274	2	2	0	0	2	0.0
64992704	2	2	0	0	3	1.0
64993367	2	2	0	0	2	0.0
64993762	2	2	0	0	2	0.0
64995230	2	2	0	0	2	0.0
64995373	2	2	0	0	2	0.5
64996168	2	2	0	0	2	0.0
64997696	2	2	0	0	5	0.0
64997824	2	2	0	0	2	0.0
64998141	2	2	0	0	2	0.0
64998722	2	2	0	0	2	1.0
64999044	2	2	0	0	2	0.0
64999652	2	2	0	0	2	0.0
65000355	2	2	0	0	2	1.0
65000369	2	2	0	0	2	1.0
65000371	2	2	0	0	3	0.0
65000379	2	2	0	0	2	1.0
