# generated 2026-09-19 by tools/audit_cleanup_candidates.py at dna-from-genome@7b18565c; read-only audit, nothing was moved
path	git_status	bytes	last_touched	class	confidence	superseded_by	n_anchor_citers	anchor_citers	ledger_sections	weak_citers	evidence
bench/igv_tracks.py	tracked	16628	2026-09-15	KEEP-CITED	-		4	docs/ADVISOR_QUESTIONS.md;docs/o1_ledger.md;memory:project_igv_psv_fixes_trim_demo.md;src/bin/copy_assign.rs	Objection 1 — "you are no,§6gh,§6gi,§6l3	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/README.md;bench/isoform_copy_join.py	match:exact+glob-wide+suffix
bench/integrate_end_to_end.png	tracked	249746	2026-06-17	KEEP-CITED	-		1	via bench/integrate_fig.py		archive/bench/rna_reframe_validate.py;bench/integrate_fig.py	match:glob-wide+suffix
bench/integrate_end_to_end.py	tracked	5495	2026-06-17	KEEP-CITED	-		1	memory:project_advisor_interests.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/DENOVO_PIPELINE.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide
bench/integrate_fig.py	tracked	3654	2026-06-17	KEEP-CITED	-		1	memory:project_advisor_interests.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/DENOVO_PIPELINE.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide+suffix
bench/interval_expression.py	tracked	2223	2026-09-13	KEEP-CITED	-		3	docs/PREREG_core_definition_2026-09-12.md;docs/o1_ledger.md;docs/seeded_family_definition.md	K1 — DNA+RNA hybrid (atom	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/hybrid_union.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide+suffix
bench/intron_retention_rescue.py	tracked	5096	2026-06-29	KEEP-CITED	-		1	memory:project_resolution_improvement_bound.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/PANELS_AND_NOTES.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide
bench/intronchain_crosschrom_pairs.tsv	tracked	20957	2026-06-17	KEEP-CITED	-		1	via bench/family_intronchain_discovery.py		archive/bench/rna_reframe_validate.py;bench/family_intronchain_discovery.py	match:glob-wide+suffix
bench/ism_collapse.py	tracked	3547	2026-09-19	KEEP-CITED	-		4	docs/ACTIVE_WORKING_SET.md;docs/MEMORY_DIGEST.md;docs/o1_ledger.md;memory:project_cleanup_audit.md	§6p7	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/PRECISION_LEVERS_CHR20.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide+suffix
bench/isoform_bakeoff.py	tracked	10181	2026-09-10	KEEP-CITED	-		4	docs/ADVISOR_QUESTIONS.md;docs/OPEN_ITEMS_2026-09-09.md;docs/PREREG_isoform_bakeoff_2026-09-09.md;docs/o1_ledger.md	§6hz,§6i8	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;docs/superpowers/specs/2026-09-10-o3-flag-pass-integration-design.md	match:exact+glob-wide+suffix
bench/isoform_copy_join.py	tracked	6660	2026-09-08	KEEP-CITED	-		2	docs/NEGATIVE_RESULTS_REGISTER.md;docs/o1_ledger.md	§6gi	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/isoform_copy_lift.py	tracked	14359	2026-09-10	KEEP-CITED	-		7	docs/OPEN_ITEMS_2026-09-09.md;docs/PREREG_boundary_outlier_2026-09-10.md;docs/PREREG_gtf_copy_set_2026-09-09.md;docs/PREREG_isoform_bakeoff_2026-09-09.md	§6hl,§6i4	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/gtf_copy_set.py;bench/isoform_bakeoff.py	match:exact+glob-wide+import+suffix
bench/isoform_pool.py	tracked	9488	2026-09-09	KEEP-CITED	-		2	docs/PREREG_isoform_pool_2026-09-09.md;docs/o1_ledger.md	§6hm	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/isoform_pool_excision.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide+import
bench/isoform_pool_excision.py	tracked	4937	2026-09-09	KEEP-CITED	-		1	docs/PREREG_isoform_pool_2026-09-09.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/isoform_set_compare.py	tracked	4441	2026-09-08	KEEP-CITED	-		1	docs/ISOSEQ_COMPARISON_RECIPE.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/jaccard_vs_align.py	tracked	5845	2026-09-08	KEEP-CITED	-		2	docs/NEGATIVE_RESULTS_REGISTER.md;docs/o1_ledger.md	Jaccard on the SAME input	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/junction_rescue_probe.json	tracked	1542	2026-06-28	KEEP-CITED	-		1	memory:project_flagship_case_studies.md		archive/bench/junction_rescue_probe.py;archive/bench/rna_reframe_validate.py;bench/VALIDATION_AND_STATUS.md	match:exact+glob-wide+suffix
bench/known_family_showcase.json	tracked	20158	2026-07-05	KEEP-CITED	-		1	via archive/bench/known_family_showcase.py		archive/bench/known_family_showcase.py;archive/bench/rna_reframe_validate.py	match:exact+glob-wide+suffix
bench/known_family_showcase.tsv	tracked	2871	2026-07-05	KEEP-CITED	-		1	memory:project_o1_famctl_audit.md		archive/bench/bundle_isoform_probe.py;archive/bench/hybrid_isoform_assembly.py;archive/bench/known_family_showcase.py;archive/bench/make_family_definition_slides.py	match:exact+glob-wide+suffix
bench/layer_order/lattice_check_c2.py	tracked	6920	2026-09-16	KEEP-CITED	-		8	via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_levels.py		bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py;bench/layer_order/lattice_filtration.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lattice_common.py	tracked	10016	2026-09-16	KEEP-CITED	-		10	via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_check_c2.py;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_expr.py		bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+import
bench/layer_order/lattice_edges.py	tracked	42812	2026-09-16	KEEP-CITED	-		1	docs/o1_ledger.md	inv27 — code: layer-order	bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/TBC1D3_GUITART_TRUTH_CORRECTION.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_common.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lattice_expr.py	tracked	5516	2026-09-16	KEEP-CITED	-		9	via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_check_c2.py;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py		bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_filtration.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lattice_filtration.py	tracked	13995	2026-09-16	KEEP-CITED	-		1	docs/o1_ledger.md	inv33 — positional cluste	bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/TBC1D3_GUITART_TRUTH_CORRECTION.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lattice_levels.py	tracked	19150	2026-09-16	KEEP-CITED	-		7	via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide
bench/layer_order/lattice_report_tables.py	tracked	36695	2026-09-16	KEEP-CITED	-		10	via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_check_c2.py;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_expr.py		bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lattice_truth.py	tracked	11436	2026-09-16	KEEP-CITED	-		1	docs/o1_ledger.md	inv27 — code: layer-order	bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/TBC1D3_GUITART_TRUTH_CORRECTION.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lo_analysis.py	tracked	60496	2026-09-16	KEEP-CITED	-		7	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+import+suffix
bench/layer_order/lo_corrected_tables.py	tracked	30581	2026-09-16	KEEP-CITED	-		5	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+import+suffix
bench/layer_order/lo_crosscheck.py	tracked	3328	2026-09-16	KEEP-CITED	-		6	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide
bench/layer_order/lo_d_groups_cut.py	tracked	2882	2026-09-16	KEEP-CITED	-		6	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide
bench/layer_order/lo_expr_cohits.py	tracked	6557	2026-09-16	KEEP-CITED	-		6	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lo_expr_recount.py	tracked	6899	2026-09-16	KEEP-CITED	-		7	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/NESTED_LATTICE_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/NESTED_LATTICE_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lo_offcatalog_probe.sh	tracked	2844	2026-09-16	KEEP-CITED	-		7	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact
bench/layer_order/lo_p_components.py	tracked	2368	2026-09-16	KEEP-CITED	-		5	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide
bench/layer_order/lo_p_tie_order.py	tracked	2223	2026-09-16	KEEP-CITED	-		5	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide
bench/layer_order/lo_p_variants.py	tracked	7596	2026-09-16	KEEP-CITED	-		6	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+suffix
bench/layer_order/lo_pd_variants.py	tracked	12647	2026-09-16	KEEP-CITED	-		5	via bench/LAYER_ORDER_NPIP_TBC1D3.md;via bench/layer_order/lattice_edges.py;via bench/layer_order/lattice_filtration.py;via bench/layer_order/lattice_truth.py		bench/LAYER_ORDER_NPIP_TBC1D3.md;bench/layer_order/lattice_check_c2.py;bench/layer_order/lattice_edges.py;bench/layer_order/lattice_expr.py	match:dir+exact+glob-wide+suffix
bench/locus_reads.py	tracked	5116	2026-09-02	KEEP-CITED	-		2	docs/THESIS_OBJECTIVES.md;docs/o1_ledger.md	CANDIDATE 2 — `NC_073244.,⛔⛔ TWO SURVIVORS ARE TEXT,⭐⭐⭐ RNA CORROBORATION IS 	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/seeded_mode_tier.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide+import
bench/make_definition_genomescale.py	tracked	19801	2026-06-28	KEEP-CITED	-		1	memory:project_vg_junction_family_lever.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/make_definition_visuals.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	named-beside-stale-language-by:memory:project_vg_junction_family_lever.md;match:exact+glob-wide+import+suffix
bench/make_definition_visuals.py	tracked	39815	2026-06-28	KEEP-CITED	-		1	memory:project_vg_junction_family_lever.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/family_def_common_core.py;bench/make_definition_genomescale.py	named-beside-stale-language-by:memory:project_vg_junction_family_lever.md;match:exact+glob-wide+import+suffix
bench/make_human_crossspecies.py	tracked	3809	2026-07-12	KEEP-CITED	-		1	memory:project_crossspecies_expansions.md		AGENT_HANDOFF.md;archive/bench/make_vg_slides.py;archive/bench/rna_reframe_validate.py;bench/VALIDATION_AND_STATUS.md	match:exact+glob-wide+import+suffix
bench/make_soto_concordance.py	tracked	6929	2026-07-12	KEEP-CITED	-		1	memory:project_soto_family_comparison.md		AGENT_HANDOFF.md;archive/bench/make_vg_slides.py;archive/bench/rna_reframe_validate.py;bench/SOTO_BENCHMARK.md	match:exact+glob-wide+import+suffix
bench/mcl_annotation.py	tracked	7057	2026-09-04	KEEP-CITED	-		2	docs/PREREG_q9_npipAB_2026-09-05.md;docs/o1_ledger.md	§6da,§6dd	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/archive/O1_TO_O2_BRIDGE.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide
bench/mcl_edge_dump.py	tracked	1924	2026-09-05	KEEP-CITED	-		2	docs/O1_DEFINITION_SWITCH.md;docs/o1_ledger.md	§6ev	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/mcl_port.py	tracked	2113	2026-09-14	KEEP-CITED	-		3	docs/PREREG_core_definition_2026-09-12.md;docs/o1_ledger.md;memory:project_two_modes_scope.md	§6kn	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/adjudicated_truth.py;bench/layer_order/lo_analysis.py	match:exact+glob-wide+import+suffix
bench/mcl_to_cat_copies.py	tracked	2052	2026-09-05	KEEP-CITED	-		2	docs/O1_DEFINITION_SWITCH.md;docs/o1_ledger.md	§6ev	AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md;tools/cleanup_wave2_bench.py	match:exact+glob-wide
bench/measure_junction_jitter.py	tracked	4644	2026-09-15	KEEP-CITED	-		1	docs/PREREG_junction_fuzz_2026-09-15.md		AGENT_HANDOFF.md;archive/bench/rna_reframe_validate.py;bench/CHR20_ASSEMBLER_COMPARISON.md;docs/superpowers/plans/2026-09-15-fuzzy-junction-merge.md	match:exact+glob-wide
bench/mechanism/byte_identity_baseline.txt	tracked	1150	2026-08-31	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		bench/mechanism/byte_identity_gate.sh	match:dir+exact
bench/mechanism/byte_identity_gate.sh	tracked	4739	2026-08-31	KEEP-CITED	-		8	docs/NEGATIVE_RESULTS_REGISTER.md;docs/ONE_METHOD.md;docs/o1_ledger.md;memory:project_mechanism_transparency.md	§6ak,§6al,§6an		named-beside-stale-language-by:memory:project_vacuous_instruments.md;match:dir+exact+suffix
bench/mechanism/consolidation_divergences.md	tracked	4153	2026-07-21	KEEP-CITED	-		5	docs/ONE_METHOD.md;memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py			match:dir+exact+suffix
bench/mechanism/demo/README.md	tracked	10661	2026-07-21	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py	§6q9	AGENTS.md;REPRODUCE.md;archive/bench/compara_e/run_validation.py;archive/bench/mechanism/demo/run_demo.sh	match:basename-ambiguous+dir
bench/mechanism/demo/frontier.svg	tracked	3617	2026-07-21	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		archive/bench/mechanism/demo/run_demo.sh;archive/bench/mechanism/sim_ladder.py;bench/mechanism/demo/README.md	match:dir+suffix
bench/mechanism/demo/reads.fq	tracked	451160	2026-07-21	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		archive/bench/bakeoff_flair.sh;archive/bench/mechanism/demo/run_demo.sh;archive/bench/mechanism/sim_ladder.py;archive/bench/soto/nonexon_rescue.py	match:dir+exact+suffix
bench/mechanism/demo/ref.fa	ignored	7010	2026-07-21	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		analysis/family_graphs/25_golga8i_minimap2_vs_hmm.R;analysis/family_graphs/26_golga8i_flnc_only.R;analysis/family_graphs/27_find_minimap2_tied_cases.R;analysis/family_graphs/28_minimap2_failures_hmm_resolves.R	match:basename-ambiguous+dir+exact
bench/mechanism/gate_regions.txt	tracked	62	2026-07-21	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		bench/mechanism/byte_identity_gate.sh	match:dir+exact
bench/mechanism/heuristics.toml	tracked	41169	2026-07-28	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py			match:dir+exact
bench/mechanism/heuristics.tsv	tracked	25290	2026-07-28	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py			match:dir
bench/mechanism/v4b_hunt_shortlist.tsv	tracked	3778	2026-08-14	KEEP-CITED	-		4	memory:project_mechanism_transparency.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py;tests/mechanism/test_sim_tandem.py		archive/bench/mechanism/hunt_v4b.py	match:dir+exact
bench/mechanism/verification_results.json	tracked	42114	2026-08-14	KEEP-CITED	-		5	memory:project_mechanism_transparency.md;memory:project_o1_o3_boundary.md;tests/mechanism/test_guards.py;tests/mechanism/test_sim_ladder.py		archive/bench/mechanism/demo/run_demo.sh;archive/bench/mechanism/real_tandem.py;archive/bench/mechanism/sim_ladder.py;archive/bench/mechanism/sim_tandem.py	match:dir+exact+suffix
